Temp,DO,PH,BOD,Tot_col,WQI
19.7,2.1,7.2,37.2,62333.0,726.6384731662774
20.1,1.8,7.2,40.6,96944.0,808.6722093045378
17.6,7.2,6.9,1.7,56.0,45.665550222924416
22.7,7.9,7.1,1.2,50.0,27.05325932144832
17.9,6.9,6.9,2.2,45.0,56.05191932710018
18.9,1.9,7.0,34.2,85667.0,688.3246182556925
19.4,4.5,7.1,15.5,43333.0,326.18719607705293
23.7,7.2,7.1,6.7,476.0,126.06087027627746
22.7,7.5,7.0,2.1,122.0,44.69143826561638
23.6,7.1,7.5,1.9,468.0,50.18599832001735
23.8,7.0,7.6,1.8,468.0,50.41777144472188
23.5,7.2,7.9,1.9,468.0,54.17902886179066
23.5,6.5,7.8,1.8,468.0,57.60300998152393
27.4,6.6,7.7,1.7,325.0,50.58695486323699
21.9,6.7,7.8,4.8,520.0,108.00161328115705
27.5,6.6,7.7,3.7,575.0,84.68236951503889
31.0,7.1,7.8,8.0,468.0,148.4120040508048
28.0,7.2,7.4,0.7,10.0,22.39463833850783
27.0,6.2,8.4,9.0,350.0,187.90208584200616
30.0,2.2,8.0,17.9,25478.0,398.5422492200695
31.0,2.0,7.7,32.3,15173.0,638.445149451231
29.0,2.4,7.6,6.2,13.0,174.5005595325773
31.0,5.9,7.2,2.1,90.0,56.7153998312973
30.0,6.1,6.8,1.3,3808.0,43.567205901639355
30.0,5.5,6.9,1.3,11113.0,54.50302025832091
29.0,5.4,7.2,1.5,2309.0,55.196759559090665
29.0,5.8,7.2,5.3,3322.0,115.69566578484799
29.0,5.9,6.7,1.5,5793.0,52.567564007954
28.0,6.4,6.7,1.3,3636.0,42.72726560935346
30.0,6.2,7.7,1.3,4517.0,48.7454446199702
30.0,6.1,7.8,1.5,5840.0,55.438379234972686
27.0,7.3,6.9,0.7,4388.0,21.712530086067375
28.0,6.8,6.6,1.5,3949.0,42.98807197393065
29.0,7.4,6.5,2.3,16691.0,57.368497354544
28.0,7.0,6.8,1.6,2404.0,39.060211822885904
29.0,6.3,7.5,1.6,4267.0,50.93329023371133
29.0,7.1,6.8,0.8,3567.0,23.696982685226015
30.0,7.3,6.8,1.2,2446.0,25.80500385494289
28.0,6.7,6.6,1.0,3496.0,35.33335871611969
28.0,7.4,6.8,1.3,1404.0,28.797291520796417
29.0,4.5,6.6,2.4,5889.0,85.91712221780332
28.0,6.1,6.9,1.8,3937.0,52.42299250258725
30.0,5.9,7.3,1.6,2794.0,51.78087513164432
30.0,2.4,6.5,4.8,14217.0,160.09941332339787
31.0,4.0,6.8,1.8,2280.0,78.52967426152152
29.0,5.4,7.6,1.6,1330.0,61.096779559090656
30.0,5.3,7.6,1.4,2517.0,59.417849488325885
29.0,7.0,6.9,0.8,3059.0,23.378811128786673
29.0,5.9,7.7,2.1,831.0,64.50645734128733
29.0,7.1,6.5,1.7,8163.0,45.46550268522601
29.0,6.9,7.7,3.3,123.0,72.50627957234734
30.0,6.6,7.9,3.2,104.0,75.67168615996027
27.0,6.6,7.7,3.6,77.0,83.12896556711934
27.0,6.8,7.7,3.4,75.0,77.57212876300925
27.0,4.8,7.2,8.4,408.0,178.37789013744342
23.0,6.4,8.0,4.2,68.0,101.80085879536215
29.0,6.8,7.6,3.0,295.0,67.50470801590801
29.0,6.7,7.5,4.6,132.0,94.62710312613532
28.0,5.8,7.9,9.5,451.0,194.30411272915435
29.0,6.9,7.7,3.1,168.0,69.13084623901399
25.0,4.9,7.6,55.5,964.0,983.8330995404579
28.0,6.9,7.9,2.7,107.0,65.89821856507493
29.0,6.8,7.5,3.0,241.0,66.26989468257467
29.0,6.7,7.3,2.9,209.0,63.343843126135326
29.0,5.6,6.9,4.5,173.0,101.32486267196933
29.0,6.5,7.3,3.0,284.0,67.48825334659
30.0,7.1,7.5,3.0,297.0,61.24263975161452
30.0,6.4,7.3,3.1,191.0,69.35197538996522
29.0,6.9,7.7,2.9,268.0,65.78951290568067
25.0,7.0,7.9,2.9,86.0,71.39526252417424
30.0,6.4,7.6,3.7,139.0,83.13373538996522
30.0,6.9,7.7,2.8,123.0,62.67010898161948
31.0,6.3,7.7,3.5,116.0,81.18015679335537
30.0,6.5,7.5,3.4,126.0,75.55133410829607
30.0,6.3,7.4,4.7,134.0,99.01264333830105
28.0,6.5,8.1,4.0,115.0,94.96543220049774
28.0,7.0,8.0,3.5,245.0,79.66396515621923
28.0,7.0,8.0,2.9,74.0,69.34794515621924
27.0,6.8,7.8,3.3,77.0,77.07303542967591
27.0,6.4,7.6,3.2,142.0,77.31352903789609
26.0,6.7,7.7,3.0,73.0,72.75521796686152
27.0,6.7,7.6,2.9,64.0,68.93177383173096
28.0,6.6,7.8,3.5,79.0,81.69629879164205
23.0,7.0,7.7,2.4,112.0,62.29929542194593
22.0,6.8,7.6,2.9,123.0,72.11241381961635
23.0,6.9,7.5,2.3,108.0,59.07495598418196
26.0,7.0,7.2,0.8,637.0,26.594616039444936
26.0,6.6,7.0,1.1,670.0,33.40667416488929
26.0,6.6,7.3,0.7,541.0,30.124027498222617
26.0,6.2,7.3,0.8,609.0,35.9571189570003
26.0,7.1,7.0,1.0,538.0,26.51158650808385
26.0,7.0,6.7,1.1,528.0,32.833369372778265
29.0,6.7,7.3,1.1,2025.0,33.83976312613533
28.0,6.2,7.3,1.0,676.0,38.05602576039821
28.0,7.1,8.1,0.9,992.0,35.95062508069687
29.0,6.3,6.3,1.2,780.0,44.36735023371134
26.0,7.3,7.2,0.6,893.0,20.283054112028346
26.0,7.0,7.3,0.9,503.0,29.414536039444933
28.0,6.8,7.1,0.8,1169.0,25.748805307263975
29.0,7.4,7.2,0.7,255.0,16.34751068787734
28.0,1.7,6.6,3.4,1717.0,131.79438249223827
26.0,6.1,7.5,1.4,2686.0,50.87984182169472
26.0,6.6,7.2,0.8,660.0,30.698140831555953
25.0,6.6,7.2,0.8,810.0,31.589487352672737
29.0,6.0,6.7,1.2,680.0,43.094382231059996
29.0,6.6,6.8,1.0,626.0,31.267504903029348
28.0,0.6,6.7,4.1,1308.0,154.73041665631766
27.0,1.8,6.6,2.0,1410.0,104.77908219909467
25.0,7.1,7.2,1.0,608.0,30.005482983716302
26.0,3.9,7.6,2.5,7240.0,96.11394484497194
27.0,6.6,8.0,1.1,783.0,44.62901890045268
27.0,7.0,7.1,0.8,77.0,23.96977195889917
29.0,7.3,7.0,0.7,258.0,15.144825798104677
29.0,0.5,7.1,21.2,15833.0,456.3166066268966
29.0,7.0,7.4,0.9,1400.0,27.655897795453342
29.0,6.1,6.8,1.1,394.0,38.81594045416601
27.0,7.0,6.7,1.3,248.0,34.98679195889917
30.0,5.2,6.9,1.5,465.0,55.108617436661696
27.0,6.1,8.0,1.1,1572.0,50.498857577394546
27.0,6.5,6.9,1.8,1481.0,47.2375773025077
25.0,7.9,7.2,1.1,845.0,24.07473332671933
25.0,7.5,6.9,0.9,256.0,22.99456482188447
26.0,7.0,7.4,1.0,897.0,32.56181603944494
29.0,7.3,7.3,0.9,1788.0,23.100759131438007
27.0,7.5,6.9,1.6,1400.0,33.02270661529063
27.0,6.8,6.9,1.7,1260.0,42.17049542967592
27.0,5.8,7.3,0.9,343.0,41.152606116893
28.0,7.1,7.2,0.8,184.0,22.93599841403021
26.0,6.8,7.1,0.7,3460.0,27.486508435500436
29.0,5.7,7.3,1.5,144.0,51.461427561742
27.0,6.7,7.1,1.2,1739.0,35.03527383173096
28.0,7.0,6.9,0.9,278.0,24.6290918228859
29.0,6.5,7.0,1.3,175.0,34.88834001325667
28.0,6.6,7.3,1.4,1875.0,41.06815212497539
29.0,7.0,7.3,0.8,1813.0,25.00895779545334
26.0,6.3,7.2,0.8,880.0,33.90148942563921
28.0,6.0,7.0,1.1,493.0,38.309192578109624
28.0,4.4,7.1,1.5,722.0,64.61085378646756
28.0,4.5,7.2,1.0,537.0,56.054673710945195
28.0,5.1,6.9,2.1,1946.0,67.63837325781095
27.0,7.5,7.2,1.1,1134.0,25.550786615290633
28.0,6.8,7.0,1.3,2267.0,33.73656530726399
28.0,6.8,6.9,1.4,1785.0,36.34072530726398
28.0,5.9,6.8,2.2,1520.0,61.201412653631984
28.0,4.9,6.7,2.2,2200.0,74.16914674218904
28.0,6.8,6.9,1.4,1223.0,35.99228530726398
28.0,7.1,6.9,1.2,1636.0,29.441571747363536
26.0,6.9,6.6,1.1,542.0,35.06569890413935
28.0,6.5,6.3,1.0,323.0,39.23905886716443
29.0,4.9,6.6,2.1,1241.0,73.13787511022733
28.0,4.2,6.5,1.4,528.0,69.86320060417896
28.0,6.9,7.1,0.9,336.0,25.79953189840827
26.0,6.6,6.7,0.8,464.0,31.777954164889287
29.0,4.5,6.6,2.1,435.0,77.43064221780332
29.0,6.2,7.2,1.3,141.0,40.86429201060534
27.0,6.6,7.1,1.1,810.0,33.83375890045267
29.0,6.3,7.3,1.2,1813.0,40.202476900378
27.0,6.0,7.6,1.1,362.0,46.01945597944959
27.0,6.0,7.8,1.1,343.0,48.410342646116256
20.0,5.8,7.4,0.6,1517.0,40.4497487277341
24.0,6.1,7.5,0.5,1458.0,35.86359746602764
28.0,6.4,7.1,2.3,398.0,55.33370560935346
27.0,7.1,7.4,1.9,995.0,45.78513355684413
32.0,6.7,7.2,1.0,70.0,25.754539995597703
30.0,6.8,7.1,1.0,137.0,26.1087969299553
22.0,7.8,7.9,1.5,15083.0,52.75151408977358
22.0,7.7,8.1,2.0,32017.0,75.00327072942451
24.0,6.9,7.6,1.6,5395.0,50.81666774435076
27.0,7.3,8.0,1.6,4348.0,47.81473008606738
26.0,6.8,8.1,2.6,5142.0,72.87434843550044
25.0,7.2,8.1,3.1,4586.0,78.04642344325833
28.0,8.0,8.3,1.4,4319.0,38.714044400995526
29.0,8.2,8.0,2.0,1116.0,39.028689806058686
26.0,7.0,8.0,1.8,3573.0,55.042269372778264
28.0,7.2,8.1,1.6,2324.0,47.55365167184116
31.0,6.8,7.8,2.1,468.0,52.049692995927934
25.0,6.5,7.9,3.0,468.0,78.19586689313068
25.0,6.9,7.4,3.0,468.0,68.2995220646322
25.0,6.8,8.1,1.8965,468.0,58.903383271756816
26.0,6.0,7.3,1.8965,468.0,56.57310635305579
27.0,6.8,7.5,2.1,589.0,53.36647542967592
23.0,7.3,7.6,1.9,89.0,49.92794706857115
25.0,7.0,7.7,2.2,131.0,57.10882919084092
26.0,6.7,7.7,3.1,300.0,74.5976246335282
29.0,7.2,7.2,2.1,91.0,42.46540757499868
24.0,7.0,7.1,1.9,118.0,45.71731902914115
24.0,7.0,7.5,1.7,87.0,47.10009902914115
29.0,7.4,7.0,15.6,174.0,267.44295735454403
29.0,7.2,7.3,2.9,123.0,57.29991424166533
24.0,7.1,7.4,1.8,90.0,46.67635031393155
29.0,7.2,6.9,3.8,104.0,70.20046757499867
26.0,6.7,7.6,3.3,249.0,76.7680046335282
27.0,6.7,7.6,4.1,251.0,89.46771383173095
32.0,0.2,7.2,185.8,300000000.0,189263.44893805165
27.0,6.8,8.0,3.1,468.0,76.31478876300925
21.0,5.5,7.4,8.8,5500.0,184.57565516804058
24.0,5.5,7.4,25.0,63000.0,495.28228975728524
21.0,5.3,7.3,9.9,10000.0,206.4891931008243
24.0,5.1,7.4,21.9,57750.0,442.9793912847904
21.0,5.3,7.5,13.5,34750.0,285.496859767491
18.0,4.9,7.4,17.5,40667.0,359.14074980233374
22.0,4.3,7.5,24.5,65000.0,499.7367364775566
22.0,4.8,7.4,26.0,55000.0,513.6520199459685
21.0,5.1,7.4,16.0,12000.0,314.3387310336081
24.0,5.3,7.4,26.9,66250.0,531.4808405210379
22.0,4.9,7.4,27.8,40500.0,534.4503433063176
22.0,5.2,7.4,20.5,29500.0,400.8836467206981
27.0,6.4,7.9,21.0,468.0,384.0163157045627
27.0,6.6,7.8,18.0,468.0,329.61271890045265
27.0,6.4,8.0,19.5,468.0,359.6926490378961
33.0,4.8,7.5,2.4,4.0,80.53706104925699
20.0,7.7,7.4,1.2,19.0,35.15769278943591
20.0,7.3,7.0,1.4,22.0,36.82561509223553
20.0,7.1,7.7,1.5,23.0,48.47126624363534
20.0,3.3,7.5,185.0,468.0,3198.0494247868983
18.0,6.2,7.5,41.5,235.0,734.5715157053287
24.0,6.0,8.3,1.4,16.0,60.82116618123725
19.0,5.9,7.3,1.5,12.0,53.171974126857265
23.0,6.4,8.0,1.2,21.0,50.72171879536215
24.0,5.9,7.9,1.5,14.0,58.64220156311352
23.0,7.3,7.4,2.1,46.0,50.901953735237825
28.0,8.5,7.5,2.7,31.0,42.894084023383655
29.0,8.9,7.0,1.9,45.0,16.26281736780067
30.0,8.0,7.8,2.1,51.0,37.96704821659217
30.0,7.5,7.7,1.2,54.0,27.792614624937922
28.0,8.5,7.6,2.0,16.0,32.17445069005033
29.0,8.4,7.5,1.9,75.0,28.278692918937338
30.0,8.7,7.2,3.2,52.0,40.6019459115748
29.0,6.5,7.7,8.2,114.0,160.67485334658997
28.0,8.6,7.5,4.6,39.0,74.09623061452795
28.0,8.9,7.5,1.2,33.0,12.832403721294174
30.0,9.8,8.4,1.2,10.0,7.010485146547467
28.0,7.6,7.5,1.3,30.0,29.28045136975168
29.0,8.7,7.6,1.2,60.0,13.964694254922017
28.0,8.4,7.4,2.4,48.0,37.7327707655727
29.0,8.7,7.6,2.5,59.0,36.08574092158867
32.0,8.2,7.4,1.9,46.0,21.98245018779177
32.0,8.0,7.2,1.4,80.0,13.95584705105477
30.0,8.4,7.6,1.5,20.0,20.263129756582227
29.0,9.4,7.8,1.0,16.0,4.549895149997341
31.0,8.1,8.0,2.4,73.0,41.82302978928329
29.0,8.1,8.0,1.8,26.0,36.14767824961935
30.0,8.7,7.6,2.6,24.0,35.17991924490812
29.0,8.7,7.6,1.9,58.0,25.87512092158868
30.0,9.2,7.6,1.9,30.0,16.93193283656237
29.0,8.3,7.7,2.0,48.0,33.564408029164674
29.0,5.9,7.1,6.6,522.0,133.68187734128733
30.0,4.3,7.4,12.3,412.0,253.87182897168404
29.0,8.2,7.1,3.3,12.0,49.653876472725344
28.0,11.1,7.6,3.6,32.0,29.91455539313533
29.0,7.4,7.1,2.7,55.0,49.05551068787733
28.0,8.2,7.6,2.1,31.0,37.28885758328411
29.0,8.5,7.5,3.6,41.0,55.98782447537667
28.0,11.4,7.2,1.0,20.0,-22.544991500098448
29.0,8.9,7.6,1.7,30.0,20.058184034467335
30.0,9.3,7.6,2.3,41.0,22.4774115548932
28.0,9.1,7.3,3.9,67.0,54.12685690358276
28.0,7.9,7.3,0.8,38.0,14.970971143184556
29.0,8.7,7.4,2.2,36.0,28.56381425492203
30.0,8.1,7.3,2.2,56.0,32.39714026825636
30.0,8.2,7.4,2.2,39.0,32.31992565325389
25.0,7.7,7.2,1.8,50.0,37.4383390743019
25.0,7.6,7.2,2.5,45.0,50.31932528142652
25.0,9.9,7.2,1.5,55.0,10.943209184226907
24.0,7.6,7.4,2.1,408.0,47.34880007121684
22.0,5.5,2.9,6.8,33.0,191.41007680174528
16.0,7.6,7.0,1.3,27.0,36.12824012375269
17.0,7.7,7.1,1.4,22.0,37.5959456332478
23.0,8.3,7.0,1.7,33.0,30.457154779544112
25.0,6.9,2.6,3.2,21.0,119.47904873129887
25.0,7.7,6.3,2.1,326.0,48.72112574096857
25.0,8.8,7.3,1.5,35.0,22.82875746259773
25.0,7.3,7.3,2.0,36.0,45.924003902800386
20.0,7.5,7.0,1.7,40.0,40.407743940835715
22.0,7.8,7.1,1.6,33.0,35.51151408977357
20.0,7.0,7.0,2.4,2600.0,57.741688486001905
21.0,7.5,6.3,1.7,21.0,47.898962506869495
16.0,6.4,6.9,2.6,538.0,67.44813698971298
17.0,7.5,7.1,1.4,22.0,38.93463904313068
17.0,8.0,7.1,1.4,25.0,35.58976551842349
24.0,7.9,7.3,1.7,418.0,36.569173925588004
18.0,7.5,6.9,1.9,49.0,46.688134941656955
18.0,7.9,7.2,1.7,45.0,41.68281573232208
18.0,8.0,7.2,1.4,31.0,35.86892592998835
25.0,7.7,7.1,1.5,43.0,31.127665740968563
19.0,7.2,7.1,1.6,40.0,42.96299453231776
21.0,8.2,7.1,1.2,32.0,26.566566408792955
21.0,7.8,7.1,1.5,43.0,34.8914622743605
18.0,3.9,7.1,16.9,23000.0,341.37530782567086
18.0,4.9,7.1,14.2,15500.0,283.77820980233366
19.0,2.7,7.1,35.4,62667.0,689.9273972313647
19.0,2.5,7.1,37.2,87167.0,737.2128340920632
18.0,8.0,7.0,1.4,41.0,33.47245926332168
24.0,8.4,7.1,1.2,45.0,20.797203682873292
17.0,6.8,6.6,1.9,38.0,55.7423193110541
18.0,2.1,7.0,45.6,84500.0,879.2860842676779
19.0,4.0,7.1,22.4,45250.0,448.38685097015855
24.0,7.7,7.2,6.6,425.0,120.60573135600721
22.0,7.6,7.1,2.0,81.0,44.03129403574213
20.0,7.7,7.1,1.6,22.0,38.36221945610257
20.0,7.7,7.1,1.9,26.0,43.46969945610257
24.0,6.5,7.4,1.0,438.0,38.834429271855875
24.0,6.3,7.5,0.9,204.0,40.04090003560842
24.0,6.5,7.2,1.1,625.0,38.249369271855876
24.0,6.9,6.9,1.1,503.0,33.26862774435076
28.0,6.6,7.8,1.6,316.0,49.511572124975395
28.0,6.4,8.0,3.9,516.0,93.44553227602012
27.0,6.5,8.0,4.2,616.0,98.3532773025077
29.1,6.7,7.7,5.0,468.0,103.93102676797794
27.0,4.2,7.9,18.0,468.0,356.64121388310696
28.1,4.6,8.0,158.8,46.0,2749.480888051746
29.1,4.8,7.8,164.0,468.0,2833.6737835174927
27.7,6.7,8.5,1.8965,468.0,62.23248887525929
27.1,6.7,8.3,1.8965,468.0,60.41982928252556
27.1,6.8,7.8,1.8965,468.0,53.331411299144705
27.3,6.8,8.5,1.8965,468.0,61.535948850831524
27.0,4.2,8.2,42.0,468.0,768.645213883107
27.6,7.1,7.3,1.4,6.0,34.73946427409295
28.2,5.0,8.3,4.1,30.0,116.03426666666667
28.0,6.7,8.0,1.5,3550.0,51.08317204945302
28.5,5.8,7.7,2.5,6800.0,76.47232087761465
29.5,5.9,7.6,3.9,3200.0,95.09705685803429
27.0,7.6,7.7,10.0,77.0,181.27431487990222
29.5,6.0,7.7,3.6,2450.0,89.49617428670479
27.0,4.3,8.4,6.5,15.0,165.59922214771862
26.7,3.7,8.2,4.3,20.0,132.00410710377457
27.0,4.6,7.2,4.0,2300.0,106.82986027488684
26.8,6.2,8.4,1.3,468.0,57.08016301168914
28.7,6.8,6.5,1.1,178.0,34.25378003524044
29.3,6.6,7.0,1.1,113.0,29.924269259586378
28.8,6.0,6.2,1.5,166.0,54.019311797537625
28.3,5.9,6.6,1.1,169.0,43.881647796363495
25.8,7.3,6.1,0.9,169.0,33.58484120491874
28.3,7.3,5.9,1.5,163.0,42.95224066478078
27.8,6.7,6.3,2.0,149.0,54.084013743385675
26.0,6.8,6.2,1.6,151.0,49.15926176883378
27.8,7.1,5.9,1.8,131.0,50.985198937907796
26.3,7.4,6.2,1.3,133.0,37.532219669747654
25.7,7.3,6.2,1.2,137.0,37.585517002705515
29.0,7.3,5.9,1.3,173.0,38.516792464771335
26.9,6.0,5.9,1.8,171.0,63.87511304319213
27.0,6.1,6.5,2.0,149.0,58.92493091072787
27.5,6.2,6.3,1.8,135.0,56.496685469612494
28.3,7.0,6.5,0.9,166.0,28.995033621548515
29.0,7.3,6.0,1.6,181.0,42.42541913143801
28.2,7.1,7.9,3.3,137.0,73.60003079491811
27.0,7.1,7.7,4.4,468.0,91.6040602235108
27.4,7.0,8.0,3.5,105.0,80.28900191237958
27.3,7.0,8.0,3.3,93.0,76.99341613055354
28.5,5.7,7.4,6.3,541.0,134.81665910124613
28.4,5.9,7.6,4.9,63.0,110.82544860551275
28.4,7.0,7.7,3.8,285.0,80.69430430854683
28.9,6.2,7.4,5.1,401.0,108.17102491061665
28.2,5.9,7.8,6.8,228.0,145.7745417692506
28.9,7.2,7.9,3.2,282.0,69.85730455835277
27.0,3.2,7.4,46.0,1164.0,838.2940512369906
27.9,6.8,7.8,2.6,72.0,64.21706350676509
26.8,6.9,7.5,3.2,409.0,71.10805699073
27.2,6.9,7.5,3.4,307.0,74.02275429309786
26.8,6.1,6.9,4.2,135.0,91.66973053849281
26.9,6.8,7.4,3.2,133.0,70.70109414441252
26.8,6.7,7.4,3.2,124.0,71.86007871100405
26.9,6.6,7.4,5.0,158.0,103.48770886910741
26.9,6.7,7.5,3.6,226.0,79.83731150675996
26.2,7.1,7.9,3.2,147.0,74.29876592230644
27.4,6.0,7.4,59.1,116.0,1030.20337095619
26.4,6.7,7.7,2.3,88.0,60.49543594683583
26.7,6.3,7.9,2.5,71.0,70.25364622955875
27.3,6.3,7.9,2.4,71.0,68.11534481819315
27.4,6.3,7.7,4.4,102.0,99.69035957638006
27.6,7.0,8.3,3.8,90.0,88.75542946739012
27.5,7.0,8.3,3.6,90.0,85.46922022713194
27.5,7.1,8.3,3.2,124.0,77.57893790515523
26.9,6.8,8.2,4.3,69.0,98.99041414441251
25.9,6.8,7.8,3.4,740.0,80.24726715673569
25.9,7.0,7.8,3.4,100.0,77.81614869266929
26.0,6.9,7.8,3.3,169.0,77.07643890413935
26.9,6.8,8.2,4.0,99.0,93.9040141444125
24.8,6.7,7.8,2.5,51.0,66.44525197616835
26.2,6.7,7.8,2.5,68.0,65.26777781012107
25.3,6.9,7.7,2.2,55.0,57.75693439551133
26.6,7.1,6.9,0.5,641.0,18.601010705703402
26.8,6.6,6.9,0.9,495.0,30.412792904474394
26.6,6.9,7.1,0.8,520.0,25.739188416271322
26.8,7.2,7.0,0.8,654.0,21.218207743652297
29.3,6.3,6.9,1.3,1325.0,38.93552419008059
25.4,7.2,7.4,0.9,2225.0,30.307105743186934
25.5,6.9,7.5,0.8,1725.0,32.378179598396954
26.6,6.5,6.9,1.3,1127.0,38.84025717074052
24.7,7.1,7.1,0.6,646.0,22.320966224017987
24.8,7.1,7.1,0.6,538.0,22.15473283330602
28.0,7.5,7.2,0.6,900.0,15.438664778607382
27.4,2.0,6.8,2.4,5425.0,110.20281379809732
26.0,5.6,7.0,1.2,1650.0,45.939102811833486
27.4,7.1,7.0,0.6,625.0,18.150847007998546
26.5,6.1,7.0,0.8,1150.0,33.42064711728262
28.4,6.0,7.0,1.1,370.0,37.98520215427342
28.8,6.5,7.5,0.8,585.0,32.83878769630644
26.7,1.5,6.6,3.6,2978.0,135.6256483563162
26.4,2.0,6.8,2.4,1275.0,105.9633855840152
26.5,7.2,7.1,0.6,687.0,19.39590090123189
25.5,4.0,7.5,1.1,1588.0,66.30867600084372
28.0,7.2,7.3,0.9,610.0,24.968638338507823
28.0,0.8,7.1,11.9,11000.0,288.7978298386063
27.9,6.4,6.5,1.3,960.0,43.55564050526173
28.1,6.3,6.8,1.2,208.0,38.753930498492366
28.6,5.4,6.6,1.6,775.0,58.45460438993578
25.3,5.8,7.8,1.0,1650.0,50.38426360512758
28.3,6.6,7.2,1.1,1412.0,34.17879756390548
26.1,7.7,7.2,1.0,148.0,22.39826232767949
24.3,7.1,7.0,0.4,218.0,17.841230594106776
26.0,7.3,7.2,0.6,465.0,20.017694112028344
28.5,7.8,7.1,0.7,1725.0,12.176123071651265
26.6,7.3,7.1,1.3,913.0,30.274786328468803
26.8,7.0,6.6,1.5,1000.0,40.279782797259664
28.0,6.0,7.2,0.7,1390.0,34.46133257810962
26.2,6.8,6.6,0.5,2025.0,26.609703171500772
28.5,5.6,7.1,0.6,675.0,35.46632399154432
26.5,7.0,7.0,1.1,1725.0,29.4438583950593
29.3,6.7,6.9,0.5,465.0,19.91545983831051
29.3,6.2,7.2,0.8,1303.0,32.833266944689775
27.0,7.3,7.2,0.8,985.0,22.505670086067383
27.3,7.6,7.2,0.6,1163.0,15.542376303052947
27.9,6.4,6.8,0.5,575.0,26.099607171928394
27.8,7.0,6.6,0.6,578.0,23.55541930594394
27.8,6.7,6.8,1.2,625.0,34.759133743385675
28.3,6.7,6.6,0.9,838.0,31.669273244982904
27.5,5.6,6.9,1.5,1925.0,51.92165940147292
26.3,7.4,7.0,0.9,1196.0,21.773946336414323
27.0,6.7,6.9,1.0,2750.0,32.25876049839762
27.4,7.1,7.3,1.5,1775.0,37.78284700799854
27.0,6.2,6.8,1.6,2725.0,49.03525250867284
27.4,5.2,6.8,1.8,2650.0,63.107890191237956
27.3,6.8,6.9,1.1,1258.0,31.653307184164856
27.0,6.8,6.9,0.9,198.0,27.89872209634258
27.8,6.2,6.6,0.7,1630.0,34.888635583566355
28.4,4.5,6.5,1.1,2675.0,62.80976558952996
28.8,4.0,7.0,0.9,233.0,57.93873486912905
28.8,7.0,7.4,1.0,660.0,29.162650261741923
25.9,6.5,6.8,0.5,1026.0,26.919731519501976
28.0,4.6,6.9,0.6,348.0,46.795013635422826
28.5,6.6,7.3,0.6,2210.0,27.164841755229297
28.8,7.1,7.0,1.0,1700.0,23.81718944149569
27.6,6.2,7.5,1.1,528.0,42.35573768043407
27.6,6.2,7.7,1.3,312.0,48.027817680434076
28.3,7.3,7.1,2.9,185.0,54.775880664780786
27.5,7.7,7.4,1.4,1255.0,30.209983973294786
30.5,6.5,7.3,1.0,420.0,31.926219600739028
29.5,6.9,7.4,1.0,409.0,29.293477811405747
22.3,7.5,8.0,1.9,6858.0,57.88563279018446
22.3,7.2,8.0,3.7,14725.0,95.95413205536232
25.0,7.0,7.6,1.6,2743.0,47.31693585750757
25.9,7.5,7.9,1.5,3542.0,43.73405919916996
25.9,7.1,7.7,2.3,6692.0,60.96636279396944
24.8,7.4,8.0,1.7,6617.0,52.565451809492586
27.5,8.1,8.0,2.3,4569.0,50.368881352054515
28.0,7.8,8.0,2.1,739.0,47.07107121870693
25.0,7.4,8.0,1.5,2872.0,46.610904362342424
25.8,7.2,8.0,1.4,1850.0,45.348768688762846
26.8,6.5,8.1,1.0,468.0,45.17608043127808
31.0,3.0,8.1,1.8965,468.0,103.3137501897097
32.0,6.9,8.2,1.8965,468.0,50.40675813233467
31.0,6.0,8.0,1.8965,468.0,61.75219407181181
28.0,4.8,7.7,1.8965,468.0,73.87056181771142
28.4,6.3,7.6,1.8,2020.0,54.6501094672221
24.0,7.4,7.6,1.2,468.0,36.32555083496938
27.0,6.9,7.8,3.4,468.0,77.9409903609542
24.8,5.8,7.2,8.5,4838.0,172.97097504760865
24.0,5.6,7.4,15.3,41500.0,315.96468104207565
25.0,5.4,7.3,10.0,8975.0,206.07548850483482
23.3,5.7,7.3,14.3,52500.0,303.8557953258399
25.8,5.7,7.5,24.0,17625.0,448.8798809464245
25.8,3.5,7.4,20.0,14500.0,399.9392789243283
25.8,3.2,7.6,27.3,40250.0,545.564734709194
26.0,4.7,7.3,32.8,42875.0,622.0301152607498
26.0,4.8,7.4,16.0,8025.0,314.7221323960555
24.4,5.3,7.5,18.3,63500.0,384.5792144180596
23.4,5.6,7.5,34.5,60000.0,655.5145279912936
24.3,5.4,7.4,22.0,35000.0,427.7437912242743
17.7,6.1,6.8,14.7,468.0,275.86920230343503
17.0,6.1,6.8,14.7,468.0,276.1050129123108
17.3,6.0,7.0,15.3,468.0,284.4907549326307
28.0,4.8,7.9,3.2,62.0,98.20273348437807
32.0,5.0,7.3,2.8,20.0,81.89306666666666
21.4,8.3,7.6,1.0,16.0,27.85866494492447
22.3,8.2,7.7,1.2,20.0,32.154834504769454
18.3,3.1,7.8,195.4,468.0,3379.0733804397914
22.8,8.3,7.6,1.2,20.0,29.42475287847328
21.8,5.5,7.6,7.6,166.0,163.09852632145797
26.9,5.1,7.8,1.7,23.0,68.11270263765253
27.3,5.3,7.8,1.7,468.0,66.17977341958303
19.0,8.7,7.1,4.9,10.0,88.10861807707988
26.0,5.1,7.2,1.0,10.0,49.033217135305584
